org_ein,state,state_name,name,address,city,fips,ruledate,nteecc,region,division
720648848,LA,Louisiana,ST MARTIN IBERIA LAFAYETTE PARISHES COMMUNITY ACTION AGENCY,PO BOX 334,LAFAYETTE,22055,1969,S20,South,West South Central
720689712,LA,Louisiana,DESIRE COMMUNITY HOUSING CORPORATION,3831 HAMBURG ST,NEW ORLEANS,22071,1970,L20,South,West South Central
720691608,LA,Louisiana,CENTRAL CITY ECONOMIC OPPORTUNITY CORPORATION,2020 JACKSON AVE,NEW ORLEANS,22071,1977,P28,South,West South Central
720696092,LA,Louisiana,SOUTHERN MUTUAL HELP ASSOCIATION INC,3602 OLD JEANERETTE RD,NEW IBERIA,22045,1972,S32,South,West South Central
720708091,LA,Louisiana,CADDO COMMUNITY ACTION AGENCY INC,4055 SAINT VINCENT AVE,SHREVEPORT,22017,1973,P20,South,West South Central
720760857,LA,Louisiana,PRESERVATION ALLIANCE OF NEW ORLEANS INCORPORATED,923 TCHOUPITOULAS ST,NEW ORLEANS,22071,1974,S20,South,West South Central
720796570,LA,Louisiana,QUAD-AREA COMMUNITY ACTION AGENCY INC,45300 N BAPTIST RD,HAMMOND,22105,1977,P20,South,West South Central
720801513,LA,Louisiana,NEIGHBORHOOD HOUSING SERVICES OF NEW ORLEANS INC,4528 FRERET ST,NEW ORLEANS,22071,1977,L81,South,West South Central
720921695,LA,Louisiana,HABITAT FOR HUMANITY ST TAMMANY WEST,1400 NORTH LN,MANDEVILLE,22103,1982,L192,South,West South Central
721011835,LA,Louisiana,VERNON COMMUNITY ACTION COUNCIL INC,12286 LAKE CHARLES HWY,LEESVILLE,22115,1985,S20,South,West South Central
721012313,LA,Louisiana,CULLEN ASSOCIATION FOR RESOURCEFUL AIDE,PO BOX 150,CULLEN,22119,2019,P33,South,West South Central
721096775,LA,Louisiana,CAJUN AREA AGENCY ON AGING,PO BOX 60850,LAFAYETTE,22055,1988,P81,South,West South Central
721116015,LA,Louisiana,PONTCHARTRAIN HOUSING CORP I,3900 HOWARD AVE,NEW ORLEANS,22071,2001,L20,South,West South Central
721116016,LA,Louisiana,PONTCHARTRAIN HOUSING CORP II,3900 HOWARD AVE,NEW ORLEANS,22071,2001,L20,South,West South Central
721116018,LA,Louisiana,PONTCHARTRAIN HOUSING CORP III,3900 HOWARD AVE,NEW ORLEANS,22071,2001,L21,South,West South Central
721151998,LA,Louisiana,HABITAT FOR HUMANITY INTERNATIONAL INC,1320 MONROE ST,ALEXANDRIA,22079,1987,L20,South,West South Central
721158473,LA,Louisiana,WALMSLEY HOUSING CORPORATION,3900 HOWARD AVE,NEW ORLEANS,22071,2001,L20,South,West South Central
721196990,LA,Louisiana,MID CITY REDEVELOPMENT ALLIANCE INC,419 N 19TH STREET,BATON ROUGE,22033,1992,L20,South,West South Central
721198719,LA,Louisiana,MATTHEW 25 40 CORPORATION,1414 MARTHA ST,LAKE CHARLES,22019,1994,L80,South,West South Central
721210662,LA,Louisiana,NEW SHREVEPORT COMMUNITY HOUSING DEVELOPMENT ORGANIZATION INC,NA,SHREVEPORT,22017,1992,L20,South,West South Central
721213057,LA,Louisiana,COMMUNITY RENEWAL INTERNATIONAL INC,PO BOX 4678,SHREVEPORT,22017,1992,S20,South,West South Central
721219754,LA,Louisiana,METRO CITY REDEVELOPMENT COALITION INC,860 NORTH ST,BATON ROUGE,22033,1992,L25,South,West South Central
721223347,LA,Louisiana,URBAN RESTORATION ENHANCEMENT CORPORATION,7732 GOODWOOD BLVD STE 204,BATON ROUGE,22033,1993,S30,South,West South Central
721229314,LA,Louisiana,HOUSING CORPORATION OF AMERICA,7601 WESTBANK EXPY,MARRERO,22051,2017,L20,South,West South Central
721232716,LA,Louisiana,QUEENSBOROUGH NEIGHBORHOOD ASSOCIATION,2756 GREENWOOD RD,SHREVEPORT,22017,1996,S22,South,West South Central
721245393,LA,Louisiana,GREATER TREME CONSORTIUM INC,816 N ROBERTSON ST,NEW ORLEANS,22071,1998,L80,South,West South Central
721253266,MS,Mississippi,RENAISSANCE DEVELOPMENT CORPORATION,14491 CREOSOTE RD,GULFPORT,22033,2016,L20,South,East South Central
721274296,LA,Louisiana,NORTHLAKE COMMUNITY DEVELOPMENT,PO BOX 3065,HAMMOND,22105,1995,S20,South,West South Central
721274298,LA,Louisiana,PEOPLES COMMUNITY SUBSIDIARY INC,6520 LINDA DR,MARRERO,22051,1994,S20,South,West South Central
721276805,LA,Louisiana,LAFOURCHE COMMUNITY HOUSING AND,PO BOX 1384,THIBODAUX,22057,1994,L20,South,West South Central
721277603,LA,Louisiana,FIRST EVANGELIST HOUSING AND COMMUNITY DEVELOPMENT CORPORATION,2826 MARTIN LUTHER KING JR BLVD,NEW ORLEANS,22071,1995,L22,South,West South Central
721280321,LA,Louisiana,CAPITOL PARK COMMUNITY DEVELOPMENT CORPORATION INC,4000 GUS YOUNG AVE STE 204,BATON ROUGE,22033,1996,S20,South,West South Central
721280709,LA,Louisiana,A AND M COMMUNITY DEVELOPMENT CORPORATION INC,PO BOX 9211,MONROE,22073,1995,P33,South,West South Central
721283893,LA,Louisiana,NEW HOPE DEVELOPMENT CORPORATION,3525 RILEY ST,BATON ROUGE,22033,1995,L20,South,West South Central
721286317,LA,Louisiana,ZION CITY COMMUNITY DEVELOPMENT CORPORATION,5607 STEARNS ST,BATON ROUGE,22033,1995,S20,South,West South Central
721293178,LA,Louisiana,SOUTHWESTERN LOUISIANA HOMELESS COALITION INC,PO BOX 3052,LAKE CHARLES,22019,1995,L41,South,West South Central
721296205,LA,Louisiana,SCOTLANDVILLE COMMUNITY DEVELOPMENT CORPORATION,1902 GOUDCHAUX STREET,BATON ROUGE,22033,1996,S20,South,West South Central
721298779,LA,Louisiana,NORTHEAST LOUISIANA DELTA COMMUNITY DEVELOPMENT CORPORATION,402 E CRAIG ST,TALLULAH,22065,1996,S31,South,West South Central
721303737,NY,New York,MHANY MANAGEMENT INC,470 VANDERBILT AVE # 9,BROOKLYN,36047,1996,L20,Northeast,Middle Atlantic
721307433,LA,Louisiana,GULF COAST HOUSING DEVELOPMENT CORPORATION,1524 N CLAIBORNE AVE,NEW ORLEANS,22071,1996,S20,South,West South Central
721311778,FL,Florida,PINE GROVE HOUSING DEVELOPMENT CORPORATION,1580 SAWGRASS CORP PKWY,FT LAUDERDALE,12011,2002,L20,South,South Atlantic
721318219,LA,Louisiana,ZYDECO COMMUNITY HOUSING DEVELOPMENT ORGANIZATION,1006 SURREY ST,LAFAYETTE,22055,1997,L21,South,West South Central
721332049,LA,Louisiana,MACON RIDGE COMMUNITY DEVELOPMENT CORPORATION,PO BOX 1793,FERRIDAY,22029,1997,S20,South,West South Central
721342264,LA,Louisiana,CALEB COMMUNITY DEVELOPMENT CORPORATION,PO BOX 74496,BATON ROUGE,22033,1997,S20,South,West South Central
721343499,LA,Louisiana,KAPLAN HOUSING CORPORATION,PO BOX 62190,LAFAYETTE,22055,1997,L50,South,West South Central
721345617,MS,Mississippi,HOUSING ALTERNATIVES IN HATTIESBURG INC,4100 MAMIE ST,HATTIESBURG,28035,1997,L25,South,East South Central
721354070,MS,Mississippi,MERCY HOUSING AND HUMAN DEVELOPMENT INC,1135 FORD ST,GULFPORT,28047,1997,L21,South,East South Central
721356854,LA,Louisiana,MT PLEASANT COMMUNITY DEVELOPMENT CORPORATION,105 BERNICE DR,MONROE,22073,1999,S20,South,West South Central
721364399,LA,Louisiana,URBAN HOUSING OF AMERICA INC LOUISIANA,PO BOX 3401,SHREVEPORT,22017,1998,L82,South,West South Central
721372292,LA,Louisiana,SEVENTH DISTRICT PAVILION INC,225 N AVENUE C,CROWLEY,22001,1997,S20,South,West South Central
721379740,LA,Louisiana,FAMILY RESOURCES OF NEW ORLEANS INC,2223 PAUL MAILLARD RD,BOUTTE,22071,1997,P40,South,West South Central
721384238,MS,Mississippi,NORTH PANOLA COMMUNITY RESOURCE DEVELOPMENT CORP,PO BOX 587,CRENSHAW,28107,1998,S20,South,East South Central
721386278,AL,Alabama,NATIONAL AFFORDABLE HOUSING PRESERVATION ASSOCIATES INC,PO BOX 71330,TUSCALOOSA,1125,1998,L50,South,East South Central
721402559,LA,Louisiana,INNER-CITY REVITALIZATION CORPORATION,1902 MAIN ST,ALEXANDRIA,22079,1998,S20,South,West South Central
721403747,LA,Louisiana,HOUSING CORPORATION OF ACADIANA INC,415 GUILBEAU ROAD,LAFAYETTE,22055,1998,L50,South,West South Central
721424808,LA,Louisiana,PROJECT 2000 INC,PO BOX 2006,HAMMOND,22105,1999,L20,South,West South Central
721433401,LA,Louisiana,NORTH SHREVEPORT DEVELOPMENT CORPORATION,1500 N MARKET,SHREVEPORT,22017,1999,S20,South,West South Central
721436129,LA,Louisiana,NORTHWEST LOUISIANA COMMUNITY DEVELOPMENT CORPORATION,PO BOX 37314,SHREVEPORT,22017,2002,S20,South,West South Central
721436533,FL,Florida,CHENEYVILLE HOUSING DEVELOPMENT CORPORATION,1580 SAWGRAS COR PKY 203,FT LAUDERDALE,12011,1999,L21,South,South Atlantic
721436907,LA,Louisiana,HARMONY NEIGHBORHOOD DEVELOPMENT INC,2514 WASHINGTON AVE,NEW ORLEANS,22071,2000,S22,South,West South Central
721436982,LA,Louisiana,MAGNOLIA HOUSING CORPORATION OF NATCHITOCHES INC,525 4TH ST,NATCHITOCHES,22069,1999,L50,South,West South Central
721437416,LA,Louisiana,SUNSHINE VILLAGE HOUSING CORPORATION OF SLIDELL INC,2600 MARY STREET,SLIDELL,22103,1999,L50,South,West South Central
721441203,LA,Louisiana,MELROSE EAST COMMUNITY DEVELOPMENT CORPORATION,66295,BATON ROUGE,22033,1999,S20,South,West South Central
721459837,LA,Louisiana,GRACE PROJECT INC,1666 ALSTON ST,SHREVEPORT,22017,2001,S20,South,West South Central
721462917,LA,Louisiana,COMMUNITY DEVELOPMENT CAPITAL,228 ST CHARLES AVE,NEW ORLEANS,22071,2003,S20,South,West South Central
721479693,LA,Louisiana,HOPE HOUSE OF CENTRAL LOUISIANA,PO BOX 7477,ALEXANDRIA,22079,2000,L41,South,West South Central
721482384,LA,Louisiana,GREATER NORTH LOUISIANA COMMUNITY DEVELOPMENT CORPORATION,160 INDUSTRIAL DR,JONESBORO,22049,2004,S20,South,West South Central
721499442,LA,Louisiana,GOOD WORK NETWORK,2028 ORETHA CASTLE HALEY BLVD,NEW ORLEANS,22071,2001,S99,South,West South Central
721504486,LA,Louisiana,HEALTHY COMMUNITIES 101,117 LOCKWOOD DR,MONROE,22005,2002,S20,South,West South Central
721510673,LA,Louisiana,PROJECT BUILD A FUTURE,2306 3RD ST,LAKE CHARLES,22019,2001,L20,South,West South Central
721518481,LA,Louisiana,NEW ORLEANS FAITH BASED COMMUNITY DEVELOPMENT CORPORATION,1832 FELICITY ST,NEW ORLEANS,22071,2002,S20,South,West South Central
721526567,WA,Washington,WHITE CENTER COMMUNITY DEVELOPMENT ASSOCIATION,605 SW 108TH ST,SEATTLE,53033,2002,S20,West,Pacific
721534324,NM,New Mexico,YES HOUSING OF ARIZONA INC,901 PENNSYLVANIA ST NE,ALBUQUERQUE,35001,2003,L21,West,Mountain
721542157,CA,California,SOUTHEAST SECTOR COMMUNITY DEVELOPMENT CORPORATION,5021 3RD ST,SAN FRANCISCO,6075,2003,S20,West,Pacific
726019412,LA,Louisiana,PROVIDENCE HOUSING CORPORATION,3939 GENTILLY BLVD,NEW ORLEANS,22071,1964,L25,South,West South Central
726031055,LA,Louisiana,BEAUREGARD COMMUNITY ACTION ASSOCIATION INC,PO BOX 573,DERIDDER,22011,1966,P20,South,West South Central
730740763,OK,Oklahoma,THE BRIDGES FOUNDATION,1813 N ASH ST,JENKS,40143,1966,P82,South,West South Central
730744747,OK,Oklahoma,SOUTHWEST OKLAHOMA COMMUNITY ACTION GROUP INC,PO BOX 1088,ALTUS,40065,1969,P20,South,West South Central
730752239,OK,Oklahoma,GREAT PLAINS IMPROVEMENT FOUNDATION INC,2 SE LEE,LAWTON,40031,1966,P20,South,West South Central
730753739,OK,Oklahoma,COMMUNITY ACTION AGENCY OF OK CITY & OK CANADIAN COUNTIES INC,319 SW 25TH ST,OKLAHOMA CITY,40109,1966,P20,South,West South Central
730754419,OK,Oklahoma,MUSKOGEE COUNTY COMMUNITY ACTION FOUNDATION INC,2400 HILLDALE SPRINGS DR,MUSKOGEE,40101,1994,S21,South,West South Central
730770231,OK,Oklahoma,KI BOIS COMMUNITY ACTION FOUNDATION INC,PO BOX 727,STIGLER,40061,1968,S21,South,West South Central
730772321,OK,Oklahoma,LITTLE DIXIE COMMUNITY ACTION AGENCY INC,209 N 4TH ST,HUGO,40023,1968,P20,South,West South Central
730772528,OK,Oklahoma,COMMUNITY ACTION RESOURCE & DEVELOPMENT INC,PO BOX 947,CLAREMORE,40131,1968,P20,South,West South Central
730775109,OK,Oklahoma,DELTA COMMUNITY ACTION FOUNDATION INC,308 SW 2ND ST,LINDSAY,40049,1969,P20,South,West South Central
730775241,OK,Oklahoma,COMMUNITY ACTION DEVELOPMENT CORPORATION,105 S MAIN ST,FREDERICK,40141,1968,P20,South,West South Central
730776195,OK,Oklahoma,WASHITA VALLEY COMMUNITY ACTION COUNCIL,PO BOX 747,CHICKASHA,40051,1969,P20,South,West South Central
730776404,OK,Oklahoma,NEIGHBOR FOR NEIGHBOR INC,505 E 36TH ST N,TULSA,40143,1971,P20,South,West South Central
730776899,OK,Oklahoma,DEEP FORK COMMUNITY ACTION FOUNDATION INC,PO BOX 670,OKMULGEE,40111,1969,P20,South,West South Central
730777705,OK,Oklahoma,UNITED COMMUNITY ACTION PROGRAM INC,501 6TH ST,PAWNEE,40117,1969,P20,South,West South Central
730779703,OK,Oklahoma,NORTHEAST OKLAHOMA COMMUNITY ACTION AGENCY INC,PO BOX 603,JAY,40041,1970,P20,South,West South Central
730785941,OK,Oklahoma,INCA COMMUNITY SERVICES INC,PO BOX 68,TISHOMINGO,40069,1969,P20,South,West South Central
730785944,OK,Oklahoma,NEIGHBORHOOD SERVICES ORGANIZATION INC,431 SW 11TH ST,OKC,40109,1970,P28,South,West South Central
730798682,OK,Oklahoma,SOUTHWESTERN URBAN DEVELOPMENT CORPORATION,PO BOX 17533,OKLA CITY,40109,1971,P11,South,West South Central
730928419,OK,Oklahoma,BIG FIVE COMMUNITY SERVICES INC,1502 N 1ST AVE,DURANT,40013,1972,P20,South,West South Central
730960311,OK,Oklahoma,AREAWIDE AGING AGENCY INC,4101 PERIMETER CENTER DR STE 310,OKLAHOMA CITY,40109,1974,P81,South,West South Central
730968906,OK,Oklahoma,ORO DEVELOPMENT CORPORATION,909 S MERIDIAN AVE STE 350,OKLAHOMA CITY,40109,1974,P84,South,West South Central
731019247,OK,Oklahoma,COMMUNITY ACTION PROJECT OF TULSA COUNTY INC,5330 E 31ST ST STE 300,TULSA,40143,1977,P20,South,West South Central
731057390,OK,Oklahoma,OKLAHOMA CITY NORTHEAST INC,1500 NE 4 STE300,OKLAHOMA CITY,40109,1983,S41,South,West South Central
731066011,OK,Oklahoma,NEIGHBORHOOD HOUSING SERVICES OF TULSA,PO BOX 480876,TULSA,40143,1979,L82,South,West South Central
731084819,OK,Oklahoma,TULSA ECONOMIC DEVELOPMENT CORPORATION,125 W 3RD ST,TULSA,40143,1981,S43,South,West South Central
731116755,OK,Oklahoma,COMMUNITY DEVELOPMENT SUPPORT ASSOCIATION INC 2615 E RANDOLPH,114 S INDEPENDENCE ST,ENID,40047,1981,S50,South,West South Central
731129417,OK,Oklahoma,RURAL ENTERPRISES OF OKLAHOMA INC,PO BOX 1335,DURANT,40013,1982,S32,South,West South Central
731135031,OK,Oklahoma,NEIGHBORHOOD HOUSING SERVICES OKLAHOMA CITY INC,4101 N CLASSEN BLVD STE A,OKLAHOMA CITY,40109,1985,L20,South,West South Central
731173687,OK,Oklahoma,JESUS HOUSE,1335 W SHERIDAN AVE,OKLAHOMA CITY,40109,1983,P20,South,West South Central
731280047,OK,Oklahoma,JEFFERSON PARK NEIGHBORS ASSOCIATION,PO BOX 60612,OKLAHOMA CITY,40109,1990,L50,South,West South Central
731325063,OK,Oklahoma,HABITAT FOR HUMANITY INTERNATIONAL INC,6235 E 13TH ST,TULSA,40143,1987,L20,South,West South Central
731351405,OK,Oklahoma,WAGONER AREA NEIGHBORS INC,PO BOX 993,WAGONER,40145,1991,P20,South,West South Central
731358864,CA,California,NATIONAL UNITED METHODIST NATIVE AMERICAN CENTER INC,1325 N COLLEGE AVE,CLAREMONT,6037,1991,P84,West,Pacific
731360030,OK,Oklahoma,STILLWATER HOUSING DEVELOPMENT CORPORATION,807 SOUTH LOWRY STREET,STILLWATER,40119,1999,L21,South,West South Central
731361005,OK,Oklahoma,HOPE HOUSE OF CHEROKEE COUNTY INC,PO BOX 1606,TAHLEQUAH,40021,1990,L41,South,West South Central
731397452,OK,Oklahoma,HOUSING PARTNERS OF TULSA INC,PO BOX 6369,TULSA,40143,1992,L99,South,West South Central
731401845,OK,Oklahoma,COMMUNITY HOUSING ASSOCIATION FOR REHABILITATION MEASURE AND,400 N BELL AVE,SHAWNEE,40125,1992,L25,South,West South Central
731414427,OK,Oklahoma,GREENWOOD COMMUNITY DEVELOPMENT CORPORATION,131 N GREENWOOD AVE 2NED FL,TULSA,40143,2019,S20,South,West South Central
731419279,TX,Texas,NEW HOPE HOUSING INC,3315 HARRISBURG BLVD APT 400,HOUSTON,48201,1993,P70,South,West South Central
731420097,OK,Oklahoma,HABITAT FOR HUMANITY INTERNATIONAL INC,PO BOX 237,MUSKOGEE,40101,1987,L20,South,West South Central
731424239,OK,Oklahoma,LATINO COMMUNITY DEVELOPMENT AGENCY INC,420 SW 10TH ST,OKLAHOMA CITY,40109,1993,P30,South,West South Central
731435687,TX,Texas,HOUSTON OUR HOUSE INC,925 S MASON RD STE 226,KATY,48201,1994,L20,South,West South Central
731450790,OK,Oklahoma,REBUILDING TOGETHER OKC INC,945 W WILSHIRE BLVD,OKLAHOMA CITY,40109,1994,L81,South,West South Central
731473840,OK,Oklahoma,VINTAGE HOUSING INC,5330 E 31ST ST STE 800,TULSA,40143,1996,L22,South,West South Central
731506844,OK,Oklahoma,HABITAT FOR HUMANITY INTERNATIONAL INC,1006 SW E AVE,LAWTON,40031,1987,L20,South,West South Central
731513088,OK,Oklahoma,ARK HOUSING CORPORATION,398060 W 2200 RD,BARTLESVILLE,40147,1997,L50,South,West South Central
731527604,OK,Oklahoma,LANGSTON COMMUNITY DEVELOPMENT CORPORATION,PO BOX 127,LANGSTON,40083,1998,S20,South,West South Central
731529495,OK,Oklahoma,NORMAN AFFORDABLE HOUSING CORPORATION,700 N BERRY,NORMAN,40027,2000,L50,South,West South Central
731534381,AR,Arkansas,JURHA HOUSING AND COMMUNITY DEVELOPMENT ORGANIZATION,330 UNION ST,JONESBORO,5031,1998,S20,South,West South Central
731538919,OK,Oklahoma,SOUTH OKLAHOMA CITY COUNCIL OF NEIGHBORHOODS INC,2200 SE 59TH ST,OKLAHOMA CITY,40109,1999,S30,South,West South Central
731547759,OK,Oklahoma,NORTHEAST HOMEOWNERSHIP CONSORTIUM INC,5009 N NEBRASKA AVE,OKLAHOMA CITY,40109,1998,P80,South,West South Central
731572250,OK,Oklahoma,NATIVE AMERICAN HOUSING SERVICES INC,PO BOX 408,MCLOUD,40109,2000,P84,South,West South Central
731600003,OK,Oklahoma,NEIGHBORS BUILDING NEIGHBORHOODS INC,207 N 2ND ST,MUSKOGEE,40101,2001,S20,South,West South Central
731611375,OK,Oklahoma,MUSTARD SEED DEVELOPMENT CORP,PO BOX 16457,OKLAHOMA CITY,40109,2002,P20,South,West South Central
731628090,TX,Texas,SAN ANTONIO ALTERNATIVE HOUSING CORPORATION NO 20,1215 S TRINITY ST,SAN ANTONIO,48029,2004,L50,South,West South Central
731645541,NJ,New Jersey,RESTORATION COMMUNITY DEVELOPMENT CORPORATION,PO BOX 113,SICKLERVILLE,34007,2002,S20,Northeast,Middle Atlantic
731651113,FL,Florida,HABITAT FOR HUMANITY INTERNATIONAL INC,502 E MAIN ST,BOWLING GREEN,12049,1987,L20,South,South Atlantic
731689770,TN,Tennessee,HORIZON COMMUNITY DEVELOPMENT CORPORATION,806 DRESDEN AVE,JOHNSON CITY,47179,2004,L122,South,East South Central
741109750,TX,Texas,METHODIST CHILDRENS HOME,1111 HERRING AVE,WACO,48309,1942,P73,South,West South Central
741117341,TX,Texas,FAMILY SERVICE ASSOCIATION,702 SAN PEDRO AVE,SAN ANTONIO,48029,1950,P40,South,West South Central
741143119,TX,Texas,MADONNA CENTER INC,1906 CASTROVILLE RD,SAN ANTONIO,48029,1946,P20,South,West South Central
741382713,TX,Texas,FAMILY SERVICES OF SOUTHEAST TEXAS INC,3550 FANNIN ST,BEAUMONT,48245,1962,P40,South,West South Central
741495127,TX,Texas,NUECES COUNTY COMMUNITY ACTION AGENCY,SOUTH PADRE ISLAND DRIVE,CORPUS CHRISTI,48355,1965,P20,South,West South Central
741508183,TX,Texas,COMMUNITY SERVICES AGENCY OF SOUTH TEXAS INC,PO BOX 488,CARRIZO SPGS,48127,1988,P20,South,West South Central
741533639,TX,Texas,TWIN CITY MISSION,PO BOX 3490,BRYAN,48041,1965,P60,South,West South Central
741536121,TX,Texas,CAMERON WILLACY COUNTIES COMMUNITY,1144 PROFESSIONAL DR,BROWNSVILLE,48061,1966,P60,South,West South Central
741540376,TX,Texas,COMMUNITY ACTION COUNCIL OF SOUTH TEXAS,PO BOX 98,RIO GRANDE CY,48427,1966,P20,South,West South Central
741541726,TX,Texas,"COMMUNITY ACTION INC OF HAYS,CALDWELL,& BLANCO COUNTIES",PO BOX 748,SAN MARCOS,48209,1996,P20,South,West South Central
741541774,TX,Texas,COMMUNITY COUNCIL OF SOUTH CENTRAL,801 N STATE HWY 123 BYPASS,SEGUIN,48187,1965,S20,South,West South Central
741543395,TX,Texas,BIG BEND COMMUNITY ACTION COMMITTEE INC,PO BOX 265,MARFA,48377,1972,S20,South,West South Central
741544922,TX,Texas,COMMUNITY COUNCIL OF SOUTHWEST TEXAS INC,PO BOX 1709,UVALDE,48463,1973,S80,South,West South Central
741547195,TX,Texas,HILL COUNTRY COMMUNITY ACTION ASSOCIATION INC,PO BOX 846,SAN SABA,48411,1966,P20,South,West South Central
741547797,TX,Texas,COMMUNITY COUNCIL OF BEE COUNTY,510 W CROCKETT,BEEVILLE,48025,1966,P60,South,West South Central
741548511,TX,Texas,COMBINED COMMUNITY ACTION INCORPORATED,165 W AUSTIN ST,GIDDINGS,48287,1996,P20,South,West South Central
741549077,TX,Texas,ECONOMIC OPPORTUNITIES ADVANCEMENT CORPORATION OF PLANNING REGION XI,500 FRANKLIN AVE,WACO,48309,1968,P20,South,West South Central
741589570,TX,Texas,TEXAS INTER-FAITH HOUSING CORPORATI ON,3701 KIRBY DR STE 860,HOUSTON,48201,1968,L21,South,West South Central
741591558,TX,Texas,PECOS COUNTY COMMUNITY ACTION AGENCY,PO BOX 940,FORT STOCKTON,48371,1969,P20,South,West South Central
741602691,TX,Texas,NON PROFIT HOUSING CORPORATION OF GREATER HOUSTON,2211 NORFOLK ST STE 614,HOUSTON,48201,1968,L20,South,West South Central
741611455,TX,Texas,HOUSTON AREA URBAN LEAGUE INC,1301 TEXAS ST,HOUSTON,48201,1968,P22,South,West South Central
741622533,TX,Texas,THE APARTMENTS OF THE VILLAGE,1417 HORNE RD,CORP CHRISTI,48355,2014,L20,South,West South Central
741679824,TX,Texas,COMMUNITY ACTION CORPORATION OF SOUTH TEXAS,204 E 1ST ST,ALICE,48249,1971,P20,South,West South Central
741691632,TX,Texas,COMMUNITY FAMILY CENTERS-CENTROS FAMILIARES DE LA COMUNIDAD,7524 AVENUE E,HOUSTON,48201,1973,P40,South,West South Central
741711575,TX,Texas,CARITAS OF WACO,300 S 15TH ST,WACO,48309,1984,P60,South,West South Central
741715140,TX,Texas,BRAZOS VALLEY COMMUNITY ACTION AGENCY INC,1500 UNIVERSITY DR E STE 100,COLLEGE STA,48041,1972,P20,South,West South Central
741722037,TX,Texas,HILLIARD MEMORIAL INC,1408 WHITSON ST,BAY CITY,48321,1986,L21,South,West South Central
741815988,TX,Texas,AMIGOS DEL VALLE INC,4138 CROSSPOINT BLVD,EDINBURG,48215,1975,L22,South,West South Central
741835777,TX,Texas,COMMUNITY DEVELOPMENT CORPORATION OF BROWNSVILLE INC,901 E LEVEE ST,BROWNSVILLE,48061,1975,L21,South,West South Central
741883434,TX,Texas,AFFORDABLE HOMES OF SOUTH TEXAS INC,1420 ERIE AVE,MCALLEN,48215,1976,L22,South,West South Central
741890518,TX,Texas,AUSTIN AREA URBAN LEAGUE INC,8011A CAMERON ROAD SUITE A00,AUSTIN,48453,1976,P22,South,West South Central
741897502,TX,Texas,HABITAT FOR HUMANITY OF SAN ANTONIO INC,311 PROBANDT,SAN ANTONIO,48029,1987,L20,South,West South Central
741989590,TX,Texas,BRIDGE OVER TROUBLED WATERS INC,PO BOX 3488,PASADENA,48201,1978,P43,South,West South Central
741993265,TX,Texas,CLARKSVILLE COMMUNITY DEVELOPMENT CORPORATION,PO BOX 5975,AUSTIN,48453,2003,S20,South,West South Central
742050021,CO,Colorado,HABITAT FOR HUMANITY OF METRO DENVER INC,3245 ELIOT ST,DENVER,8031,1979,L192,West,Mountain
742099326,TX,Texas,LOS EXES DE LA BOWIE & FRIENDS INC,2601 E YANDELL DR SUITE 108,EL PASO,48141,1982,L112,South,West South Central
742135991,TX,Texas,COMMUNITY ACTION COMMITTEE OF VICTORIA TEXAS,4007 HALSEY ST,VICTORIA,48469,1982,P20,South,West South Central
742140472,TX,Texas,GULF COAST COUNCIL OF LA RAZA,4129 GREENWOOD DR,CORP CHRISTI,48355,1981,P20,South,West South Central
742148804,TX,Texas,AVENIDA GUADALUPE ASSOCIATION,1313 GUADALUPE ST STE 101,SAN ANTONIO,48029,1986,S30,South,West South Central
742197954,TX,Texas,FREEDMENS TOWN ASSOCIATION INC,1320 ROBIN STRRET A,HOUSTON,48201,1981,L20,South,West South Central
742229383,CO,Colorado,COLORADO HOUSING ASSISTANCE CORPORATION,670 SANTA FE DR,DENVER,8031,1982,L80,West,Mountain
742230568,TX,Texas,AZTECA ECONOMIC DEVELOPMENT AND PRESERVATION CORPORATION,20 ITURBIDE ST,LAREDO,48479,1983,S30,South,West South Central
